cycle,hour,int(cycle / 24),r_l,FC,n_L,shadow_loss,prevState'N_L',currentState'N_L',prev_value,value,pl_total,chg,length(leaf_proportion),sum(leaf_proportion),leaf_proportion
9307,19,387,0.0063,1.015,10.0,0.09642499999999998,2.540406263109246,2.5433794710311863,0.1624462784945207,0.1626364002750892,0.00278589582285835,-0.00297601760342684,1,1.5024799999999998,[1.5024799999999998]
9308,20,387,0.0063,1.015,10.0,0.09642499999999998,2.540406263109246,2.5433794710311863,0.1624462784945207,0.1626364002750892,0.00278589582285835,-0.00297601760342684,1,1.5664249999999997,[1.5664249999999997]
9309,21,387,0.0063,1.0,10.0,0.09642499999999998,2.540406263109246,2.5433794710311863,0.1600455945758825,0.16023290667496473,0.00278589582285835,-0.00297320792194059,1,1.6294249999999997,[1.6294249999999997]
9310,22,387,0.0063,1.0,10.0,0.09642499999999998,2.540406263109246,2.5433794710311863,0.1600455945758825,0.16023290667496473,0.00278589582285835,-0.00297320792194059,1,1.6924249999999996,[1.6924249999999996]
9311,23,387,0.0063,1.0,10.0,0.09642499999999998,2.540406263109246,2.5433794710311863,0.1600455945758825,0.16023290667496473,0.00278589582285835,-0.00297320792194059,1,1.7554249999999996,[1.7554249999999996]
9312,0,388,0.0063,1.0,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.16023290667496473,0.160420218774047,0.00278589582285835,-0.00297320792194062,1,0.063,[0.063]
9313,1,388,0.0063,1.0,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.16023290667496473,0.160420218774047,0.00278589582285835,-0.00297320792194062,1,0.126,[0.126]
9314,2,388,0.0063,1.0,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.16023290667496473,0.160420218774047,0.00278589582285835,-0.00297320792194062,1,0.189,[0.189]
9315,3,388,0.0063,1.0,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.16023290667496473,0.160420218774047,0.00278589582285835,-0.00297320792194062,1,0.252,[0.252]
9316,4,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
9317,5,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
9318,6,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
9319,7,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
9320,8,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,0.5717249999999999,[0.5717249999999999]
9321,9,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,0.63567,[0.63567]
9322,10,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,0.699615,[0.699615]
9323,11,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,0.76356,[0.76356]
9324,12,388,0.0095,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.2452453654941821,0.2455320570680552,0.00278589582285835,-0.00307258739673145,1,0.859985,[0.859985]
9325,13,388,0.0095,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.2452453654941821,0.2455320570680552,0.00278589582285835,-0.00307258739673145,1,0.95641,[0.95641]
9326,14,388,0.0095,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.2452453654941821,0.2455320570680552,0.00278589582285835,-0.00307258739673145,1,1.052835,[1.052835]
9327,15,388,0.0095,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.2452453654941821,0.2455320570680552,0.00278589582285835,-0.00307258739673145,1,1.14926,[1.14926]
9328,16,388,0.0095,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.2452453654941821,0.2455320570680552,0.00278589582285835,-0.00307258739673145,1,1.245685,[1.245685]
9329,17,388,0.0095,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.2452453654941821,0.2455320570680552,0.00278589582285835,-0.00307258739673145,1,1.34211,[1.34211]
9330,18,388,0.0095,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.2452453654941821,0.2455320570680552,0.00278589582285835,-0.00307258739673145,1,1.438535,[1.438535]
9331,19,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,1.5024799999999998,[1.5024799999999998]
9332,20,388,0.0063,1.015,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.1626364002750892,0.16282652205565767,0.00278589582285835,-0.00297601760342684,1,1.5664249999999997,[1.5664249999999997]
9333,21,388,0.0063,1.0,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.16023290667496473,0.160420218774047,0.00278589582285835,-0.00297320792194062,1,1.6294249999999997,[1.6294249999999997]
9334,22,388,0.0063,1.0,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.16023290667496473,0.160420218774047,0.00278589582285835,-0.00297320792194062,1,1.6924249999999996,[1.6924249999999996]
9335,23,388,0.0063,1.0,10.0,0.09642499999999998,2.5433794710311863,2.546352678953127,0.16023290667496473,0.160420218774047,0.00278589582285835,-0.00297320792194062,1,1.7554249999999996,[1.7554249999999996]
9336,0,389,0.0063,1.0,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.160420218774047,0.16060753087312923,0.00278589582285835,-0.00297320792194059,1,0.063,[0.063]
9337,1,389,0.0063,1.0,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.160420218774047,0.16060753087312923,0.00278589582285835,-0.00297320792194059,1,0.126,[0.126]
9338,2,389,0.0063,1.0,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.160420218774047,0.16060753087312923,0.00278589582285835,-0.00297320792194059,1,0.189,[0.189]
9339,3,389,0.0063,1.0,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.160420218774047,0.16060753087312923,0.00278589582285835,-0.00297320792194059,1,0.252,[0.252]
9340,4,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,0.315945,[0.315945]
9341,5,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,0.37988999999999995,[0.37988999999999995]
9342,6,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,0.4438349999999999,[0.4438349999999999]
9343,7,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,0.5077799999999999,[0.5077799999999999]
9344,8,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,0.5717249999999999,[0.5717249999999999]
9345,9,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,0.63567,[0.63567]
9346,10,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,0.699615,[0.699615]
9347,11,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,0.76356,[0.76356]
9348,12,389,0.0095,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.2455320570680552,0.24581874864192832,0.00278589582285835,-0.00307258739673148,1,0.859985,[0.859985]
9349,13,389,0.0095,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.2455320570680552,0.24581874864192832,0.00278589582285835,-0.00307258739673148,1,0.95641,[0.95641]
9350,14,389,0.0095,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.2455320570680552,0.24581874864192832,0.00278589582285835,-0.00307258739673148,1,1.052835,[1.052835]
9351,15,389,0.0095,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.2455320570680552,0.24581874864192832,0.00278589582285835,-0.00307258739673148,1,1.14926,[1.14926]
9352,16,389,0.0095,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.2455320570680552,0.24581874864192832,0.00278589582285835,-0.00307258739673148,1,1.245685,[1.245685]
9353,17,389,0.0095,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.2455320570680552,0.24581874864192832,0.00278589582285835,-0.00307258739673148,1,1.34211,[1.34211]
9354,18,389,0.0095,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.2455320570680552,0.24581874864192832,0.00278589582285835,-0.00307258739673148,1,1.438535,[1.438535]
9355,19,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,1.5024799999999998,[1.5024799999999998]
9356,20,389,0.0063,1.015,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.16282652205565767,0.16301664383622613,0.00278589582285835,-0.00297601760342681,1,1.5664249999999997,[1.5664249999999997]
9357,21,389,0.0063,1.0,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.160420218774047,0.16060753087312923,0.00278589582285835,-0.00297320792194059,1,1.6294249999999997,[1.6294249999999997]
9358,22,389,0.0063,1.0,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.160420218774047,0.16060753087312923,0.00278589582285835,-0.00297320792194059,1,1.6924249999999996,[1.6924249999999996]
9359,23,389,0.0063,1.0,10.0,0.09642499999999998,2.546352678953127,2.5493258868750672,0.160420218774047,0.16060753087312923,0.00278589582285835,-0.00297320792194059,1,1.7554249999999996,[1.7554249999999996]
9360,0,390,0.0063,1.0,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16060753087312923,0.16079484297221147,0.00278589582285835,-0.00297320792194059,1,0.063,[0.063]
9361,1,390,0.0063,1.0,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16060753087312923,0.16079484297221147,0.00278589582285835,-0.00297320792194059,1,0.126,[0.126]
9362,2,390,0.0063,1.0,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16060753087312923,0.16079484297221147,0.00278589582285835,-0.00297320792194059,1,0.189,[0.189]
9363,3,390,0.0063,1.0,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16060753087312923,0.16079484297221147,0.00278589582285835,-0.00297320792194059,1,0.252,[0.252]
9364,4,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
9365,5,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
9366,6,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
9367,7,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
9368,8,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,0.5717249999999999,[0.5717249999999999]
9369,9,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,0.63567,[0.63567]
9370,10,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,0.699615,[0.699615]
9371,11,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,0.76356,[0.76356]
9372,12,390,0.0095,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.24581874864192832,0.2461054402158014,0.00278589582285835,-0.00307258739673145,1,0.859985,[0.859985]
9373,13,390,0.0095,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.24581874864192832,0.2461054402158014,0.00278589582285835,-0.00307258739673145,1,0.95641,[0.95641]
9374,14,390,0.0095,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.24581874864192832,0.2461054402158014,0.00278589582285835,-0.00307258739673145,1,1.052835,[1.052835]
9375,15,390,0.0095,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.24581874864192832,0.2461054402158014,0.00278589582285835,-0.00307258739673145,1,1.14926,[1.14926]
9376,16,390,0.0095,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.24581874864192832,0.2461054402158014,0.00278589582285835,-0.00307258739673145,1,1.245685,[1.245685]
9377,17,390,0.0095,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.24581874864192832,0.2461054402158014,0.00278589582285835,-0.00307258739673145,1,1.34211,[1.34211]
9378,18,390,0.0095,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.24581874864192832,0.2461054402158014,0.00278589582285835,-0.00307258739673145,1,1.438535,[1.438535]
9379,19,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,1.5024799999999998,[1.5024799999999998]
9380,20,390,0.0063,1.015,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16301664383622613,0.16320676561679462,0.00278589582285835,-0.00297601760342684,1,1.5664249999999997,[1.5664249999999997]
9381,21,390,0.0063,1.0,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16060753087312923,0.16079484297221147,0.00278589582285835,-0.00297320792194059,1,1.6294249999999997,[1.6294249999999997]
9382,22,390,0.0063,1.0,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16060753087312923,0.16079484297221147,0.00278589582285835,-0.00297320792194059,1,1.6924249999999996,[1.6924249999999996]
9383,23,390,0.0063,1.0,10.0,0.09642499999999998,2.5493258868750672,2.5522990947970077,0.16060753087312923,0.16079484297221147,0.00278589582285835,-0.00297320792194059,1,1.7554249999999996,[1.7554249999999996]
9384,0,391,0.0063,1.0,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16079484297221147,0.16098215507129374,0.00278589582285835,-0.00297320792194062,1,0.063,[0.063]
9385,1,391,0.0063,1.0,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16079484297221147,0.16098215507129374,0.00278589582285835,-0.00297320792194062,1,0.126,[0.126]
9386,2,391,0.0063,1.0,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16079484297221147,0.16098215507129374,0.00278589582285835,-0.00297320792194062,1,0.189,[0.189]
9387,3,391,0.0063,1.0,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16079484297221147,0.16098215507129374,0.00278589582285835,-0.00297320792194062,1,0.252,[0.252]
9388,4,391,0.0063,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16320676561679462,0.1633968873973631,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
9389,5,391,0.0063,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16320676561679462,0.1633968873973631,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
9390,6,391,0.0063,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16320676561679462,0.1633968873973631,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
9391,7,391,0.0063,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16320676561679462,0.1633968873973631,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
9392,8,391,0.0063,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16320676561679462,0.1633968873973631,0.00278589582285835,-0.00297601760342684,1,0.5717249999999999,[0.5717249999999999]
9393,9,391,0.0063,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16320676561679462,0.1633968873973631,0.00278589582285835,-0.00297601760342684,1,0.63567,[0.63567]
9394,10,391,0.0063,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16320676561679462,0.1633968873973631,0.00278589582285835,-0.00297601760342684,1,0.699615,[0.699615]
9395,11,391,0.0063,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.16320676561679462,0.1633968873973631,0.00278589582285835,-0.00297601760342684,1,0.76356,[0.76356]
9396,12,391,0.0095,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.2461054402158014,0.24639213178967453,0.00278589582285835,-0.00307258739673148,1,0.859985,[0.859985]
9397,13,391,0.0095,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.2461054402158014,0.24639213178967453,0.00278589582285835,-0.00307258739673148,1,0.95641,[0.95641]
9398,14,391,0.0095,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.2461054402158014,0.24639213178967453,0.00278589582285835,-0.00307258739673148,1,1.052835,[1.052835]
9399,15,391,0.0095,1.015,10.0,0.09642499999999998,2.5522990947970077,2.555272302718948,0.2461054402158014,0.24639213178967453,0.00278589582285835,-0.00307258739673148,1,1.14926,[1.14926]
