cycle,day,currentState'N_f',currentState'N_s',currentState'N_L',currentState'W_f',currentState'W_s',currentState'W_L',currentState'A_L',prevState'N_f',prevState'N_s',prevState'N_L',prevState'W_f',prevState'W_s',prevState'W_L',prevState'A_L',d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',LAI,shadow_loss,length(leaf_aging),leaf_aging
7128,297,9.311730294589772,8.8434363454352,2.2728175501346057,0.0,0.2,0.005,0.001,9.280244148494054,8.81195019944869,2.2698443422126653,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.0314861459938881,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003318313623197,0.09642499999999998,1,[1.3929479114291774]
7152,298,9.34321644068549,8.874922491429087,2.275790758056546,0.0,0.2,0.005,0.001,9.311730294589772,8.8434363454352,2.2728175501346057,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614600076827,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003322654506763,0.09642499999999998,1,[1.3929479114291774]
7176,299,9.374702586781208,8.906408637429855,2.2787639659784866,0.0,0.2,0.005,0.001,9.34321644068549,8.874922491429087,2.275790758056546,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614600718358,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003326995390329,0.09642499999999998,1,[1.3929479114291774]
7200,300,9.406188732876926,8.93789478343704,2.281737173900427,0.0,0.2,0.005,0.001,9.374702586781208,8.906408637429855,2.2787639659784866,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614601316546,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003331336273895,0.09642499999999998,1,[1.3929479114291774]
7224,301,9.437674878972643,8.969380929450205,2.2847103818223675,0.0,0.2,0.005,0.001,9.406188732876926,8.93789478343704,2.281737173900427,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.031486146018743,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003335677157461,0.09642499999999998,1,[1.3929479114291774]
7248,302,9.469161025068361,9.000867075468948,2.287683589744308,0.0,0.2,0.005,0.001,9.437674878972643,8.969380929450205,2.2847103818223675,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614602394384,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003340018041027,0.09642499999999998,1,[1.3929479114291774]
7272,303,9.50064717116408,9.032353221492892,2.2906567976662484,0.0,0.2,0.005,0.001,9.469161025068361,9.000867075468948,2.287683589744308,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614602879329,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003344358924593,0.09642499999999998,1,[1.3929479114291774]
7296,304,9.532133317259797,9.063839367521686,2.293630005588189,0.0,0.2,0.005,0.001,9.50064717116408,9.032353221492892,2.2906567976662484,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614603331501,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003348699808159,0.09642499999999998,1,[1.3929479114291774]
7320,305,9.563619463355515,9.095325513555,2.2966032135101293,0.0,0.2,0.005,0.001,9.532133317259797,9.063839367521686,2.293630005588189,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614603753119,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003353040691725,0.09642499999999998,1,[1.3929479114291774]
7344,306,9.595105609451233,9.126811659592532,2.2995764214320698,0.0,0.2,0.005,0.001,9.563619463355515,9.095325513555,2.2966032135101293,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861460414626,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003357381575291,0.09642499999999998,1,[1.3929479114291774]
7368,307,9.62659175554695,9.158297805633994,2.30254962935401,0.0,0.2,0.005,0.001,9.595105609451233,9.126811659592532,2.2995764214320698,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614604512834,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003361722458857,0.09642499999999998,1,[1.3929479114291774]
7392,308,9.658077901642669,9.189783951679123,2.3055228372759506,0.0,0.2,0.005,0.001,9.62659175554695,9.158297805633994,2.30254962935401,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614604854649,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003366063342423,0.09642499999999998,1,[1.3929479114291774]
7416,309,9.689564047738386,9.22127009772767,2.308496045197891,0.0,0.2,0.005,0.001,9.658077901642669,9.189783951679123,2.3055228372759506,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861460517335,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003370404225989,0.09642499999999998,1,[1.3929479114291774]
7440,310,9.721050193834104,9.252756243779404,2.3114692531198315,0.0,0.2,0.005,0.001,9.689564047738386,9.22127009772767,2.308496045197891,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614605470534,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003374745109555,0.09642499999999998,1,[1.3929479114291774]
7464,311,9.752536339929822,9.284242389834109,2.314442461041772,0.0,0.2,0.005,0.001,9.721050193834104,9.252756243779404,2.3114692531198315,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614605747635,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003379085993121,0.09642499999999998,1,[1.3929479114291774]
7488,312,9.78402248602554,9.315728535891585,2.3174156689637124,0.0,0.2,0.005,0.001,9.752536339929822,9.284242389834109,2.314442461041772,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614606006017,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003383426876687,0.09642499999999998,1,[1.3929479114291774]
7512,313,9.815508632121258,9.347214681951645,2.320388876885653,0.0,0.2,0.005,0.001,9.78402248602554,9.315728535891585,2.3174156689637124,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614606246936,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003387767760253,0.09642499999999998,1,[1.3929479114291774]
7536,314,9.846994778216976,9.378700828014114,2.3233620848075933,0.0,0.2,0.005,0.001,9.815508632121258,9.347214681951645,2.320388876885653,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614606471589,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003392108643819,0.09642499999999998,1,[1.3929479114291774]
7560,315,9.878480924312694,9.41018697407883,2.3263352927295338,0.0,0.2,0.005,0.001,9.846994778216976,9.378700828014114,2.3233620848075933,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614606681044,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003396449527385,0.09642499999999998,1,[1.3929479114291774]
7584,316,9.909967070408412,9.44167312014564,2.329308500651474,0.0,0.2,0.005,0.001,9.878480924312694,9.41018697407883,2.3263352927295338,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614606876365,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003400790410951,0.09642499999999998,1,[1.3929479114291774]
7608,317,9.94145321650413,9.473159266214404,2.3322817085734147,0.0,0.2,0.005,0.001,9.909967070408412,9.44167312014564,2.329308500651474,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614607058475,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003405131294517,0.09642499999999998,1,[1.3929479114291774]
7632,318,9.972939362599847,9.504645412284988,2.335254916495355,0.0,0.2,0.005,0.001,9.94145321650413,9.473159266214404,2.3322817085734147,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614607228284,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003409472178083,0.09642499999999998,1,[1.3929479114291774]
7656,319,10.004425508695565,9.53613155835727,2.3382281244172956,0.0,0.2,0.005,0.001,9.972939362599847,9.504645412284988,2.335254916495355,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614607386635,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003413813061649,0.09642499999999998,1,[1.3929479114291774]
7680,320,10.035911654791283,9.567617704431138,2.341201332339236,0.0,0.2,0.005,0.001,10.004425508695565,9.53613155835727,2.3382281244172956,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614607534272,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003418153945215,0.09642499999999998,1,[1.3929479114291774]
7704,321,10.067397800887,9.59910385050648,2.3441745402611764,0.0,0.2,0.005,0.001,10.035911654791283,9.567617704431138,2.341201332339236,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861460767194,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003422494828781,0.09642499999999998,1,[1.3929479114291774]
7728,322,10.098883946982719,9.6305899965832,2.347147748183117,0.0,0.2,0.005,0.001,10.067397800887,9.59910385050648,2.3441745402611764,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614607800293,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003426835712347,0.09642499999999998,1,[1.3929479114291774]
7752,323,10.130370093078437,9.662076142661203,2.3501209561050573,0.0,0.2,0.005,0.001,10.098883946982719,9.6305899965832,2.347147748183117,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614607919986,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003431176595913,0.09642499999999998,1,[1.3929479114291774]
7776,324,10.161856239174154,9.693562288740402,2.353094164026998,0.0,0.2,0.005,0.001,10.130370093078437,9.662076142661203,2.3501209561050573,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614608031597,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003435517479479,0.09642499999999998,1,[1.3929479114291774]
7800,325,10.193342385269872,9.725048434820717,2.3560673719489382,0.0,0.2,0.005,0.001,10.161856239174154,9.693562288740402,2.353094164026998,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608135658,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003439858363045,0.09642499999999998,1,[1.3929479114291774]
7824,326,10.22482853136559,9.756534580902073,2.3590405798708787,0.0,0.2,0.005,0.001,10.193342385269872,9.725048434820717,2.3560673719489382,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608232692,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003444199246611,0.09642499999999998,1,[1.3929479114291774]
7848,327,10.256314677461308,9.788020726984401,2.362013787792819,0.0,0.2,0.005,0.001,10.22482853136559,9.756534580902073,2.3590405798708787,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608323175,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003448540130178,0.09642499999999998,1,[1.3929479114291774]
7872,328,10.287800823557026,9.819506873067633,2.3649869957147596,0.0,0.2,0.005,0.001,10.256314677461308,9.788020726984401,2.362013787792819,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608407529,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003452881013744,0.09642499999999998,1,[1.3929479114291774]
7896,329,10.319286969652744,9.850993019151709,2.3679602036367,0.0,0.2,0.005,0.001,10.287800823557026,9.819506873067633,2.3649869957147596,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.031486146084862,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000345722189731,0.09642499999999998,1,[1.3929479114291774]
7920,330,10.350773115748462,9.882479165236571,2.3709334115586405,0.0,0.2,0.005,0.001,10.319286969652744,9.850993019151709,2.3679602036367,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614608559541,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003461562780876,0.09642499999999998,1,[1.3929479114291774]
7944,331,10.38225926184418,9.913965311322167,2.373906619480581,0.0,0.2,0.005,0.001,10.350773115748462,9.882479165236571,2.3709334115586405,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608627931,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003465903664442,0.09642499999999998,1,[1.3929479114291774]
7968,332,10.413745407939897,9.945451457408447,2.3768798274025214,0.0,0.2,0.005,0.001,10.38225926184418,9.913965311322167,2.373906619480581,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608691691,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003470244548008,0.09642499999999998,1,[1.3929479114291774]
7992,333,10.445231554035615,9.976937603495365,2.379853035324462,0.0,0.2,0.005,0.001,10.413745407939897,9.945451457408447,2.3768798274025214,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608751155,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003474585431574,0.09642499999999998,1,[1.3929479114291774]
8016,334,10.476717700131333,10.008423749582876,2.3828262432464022,0.0,0.2,0.005,0.001,10.445231554035615,9.976937603495365,2.379853035324462,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608806599,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000347892631514,0.09642499999999998,1,[1.3929479114291774]
8040,335,10.508203846227051,10.039909895670942,2.3857994511683427,0.0,0.2,0.005,0.001,10.476717700131333,10.008423749582876,2.3828262432464022,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614608858291,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003483267198706,0.09642499999999998,1,[1.3929479114291774]
8064,336,10.539689992322769,10.071396041759524,2.388772659090283,0.0,0.2,0.005,0.001,10.508203846227051,10.039909895670942,2.3857994511683427,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608906508,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003487608082272,0.09642499999999998,1,[1.3929479114291774]
8088,337,10.571176138418487,10.10288218784859,2.3917458670122236,0.0,0.2,0.005,0.001,10.539689992322769,10.071396041759524,2.388772659090283,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608951461,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003491948965838,0.09642499999999998,1,[1.3929479114291774]
8112,338,10.602662284514205,10.134368333938104,2.394719074934164,0.0,0.2,0.005,0.001,10.571176138418487,10.10288218784859,2.3917458670122236,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614608993372,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003496289849404,0.09642499999999998,1,[1.3929479114291774]
8136,339,10.634148430609923,10.165854480028038,2.3976922828561045,0.0,0.2,0.005,0.001,10.602662284514205,10.134368333938104,2.394719074934164,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609032452,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000350063073297,0.09642499999999998,1,[1.3929479114291774]
8160,340,10.66563457670564,10.197340626118363,2.400665490778045,0.0,0.2,0.005,0.001,10.634148430609923,10.165854480028038,2.3976922828561045,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609068889,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003504971616536,0.09642499999999998,1,[1.3929479114291774]
8184,341,10.697120722801358,10.228826772209052,2.4036386986999854,0.0,0.2,0.005,0.001,10.66563457670564,10.197340626118363,2.400665490778045,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614609102862,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003509312500102,0.09642499999999998,1,[1.3929479114291774]
8208,342,10.728606868897076,10.26031291830008,2.406611906621926,0.0,0.2,0.005,0.001,10.697120722801358,10.228826772209052,2.4036386986999854,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609134548,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003513653383668,0.09642499999999998,1,[1.3929479114291774]
8232,343,10.760093014992794,10.291799064391427,2.4095851145438663,0.0,0.2,0.005,0.001,10.728606868897076,10.26031291830008,2.406611906621926,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609164091,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003517994267234,0.09642499999999998,1,[1.3929479114291774]
8256,344,10.791579161088512,10.323285210483068,2.4125583224658067,0.0,0.2,0.005,0.001,10.760093014992794,10.291799064391427,2.4095851145438663,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609191636,-0.00297320792194059,0.0,0.0,0.0,0.0,0.000035223351508,0.09642499999999998,1,[1.3929479114291774]
8280,345,10.82306530718423,10.354771356574984,2.415531530387747,0.0,0.2,0.005,0.001,10.791579161088512,10.323285210483068,2.4125583224658067,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609217315,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003526676034366,0.09642499999999998,1,[1.3929479114291774]
8304,346,10.854551453279948,10.386257502667156,2.4185047383096876,0.0,0.2,0.005,0.001,10.82306530718423,10.354771356574984,2.415531530387747,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609241263,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003531016917932,0.09642499999999998,1,[1.3929479114291774]
8328,347,10.886037599375666,10.417743648759568,2.421477946231628,0.0,0.2,0.005,0.001,10.854551453279948,10.386257502667156,2.4185047383096876,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.031486146092636,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003535357801498,0.09642499999999998,1,[1.3929479114291774]
8352,348,10.917523745471383,10.449229794852204,2.4244511541535685,0.0,0.2,0.005,0.001,10.886037599375666,10.417743648759568,2.421477946231628,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609284439,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003539698685064,0.09642499999999998,1,[1.3929479114291774]
8376,349,10.949009891567101,10.480715940945048,2.427424362075509,0.0,0.2,0.005,0.001,10.917523745471383,10.449229794852204,2.4244511541535685,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609303857,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000354403956863,0.09642499999999998,1,[1.3929479114291774]
8400,350,10.98049603766282,10.512202087038087,2.4303975699974494,0.0,0.2,0.005,0.001,10.949009891567101,10.480715940945048,2.427424362075509,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609321965,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003548380452196,0.09642499999999998,1,[1.3929479114291774]
8424,351,11.011982183758537,10.543688233131308,2.43337077791939,0.0,0.2,0.005,0.001,10.98049603766282,10.512202087038087,2.4303975699974494,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861460933884,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003552721335762,0.09642499999999998,1,[1.3929479114291774]
8448,352,11.043468329854255,10.575174379224697,2.4363439858413303,0.0,0.2,0.005,0.001,11.011982183758537,10.543688233131308,2.43337077791939,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614609354572,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003557062219328,0.09642499999999998,1,[1.3929479114291774]
8472,353,11.074954475949973,10.606660525318242,2.4393171937632707,0.0,0.2,0.005,0.001,11.043468329854255,10.575174379224697,2.4363439858413303,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609369249,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003561403102894,0.09642499999999998,1,[1.3929479114291774]
8496,354,11.10644062204569,10.638146671411935,2.442290401685211,0.0,0.2,0.005,0.001,11.074954475949973,10.606660525318242,2.4393171937632707,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609382927,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000356574398646,0.09642499999999998,1,[1.3929479114291774]
8520,355,11.137926768141408,10.669632817505764,2.4452636096071516,0.0,0.2,0.005,0.001,11.10644062204569,10.638146671411935,2.442290401685211,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609395683,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003570084870026,0.09642499999999998,1,[1.3929479114291774]
8544,356,11.169412914237126,10.701118963599722,2.448236817529092,0.0,0.2,0.005,0.001,11.137926768141408,10.669632817505764,2.4452636096071516,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609407585,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003574425753592,0.09642499999999998,1,[1.3929479114291774]
8568,357,11.200899060332844,10.732605109693798,2.4512100254510325,0.0,0.2,0.005,0.001,11.169412914237126,10.701118963599722,2.448236817529092,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609418676,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003578766637159,0.09642499999999998,1,[1.3929479114291774]
8592,358,11.232385206428562,10.764091255787985,2.454183233372973,0.0,0.2,0.005,0.001,11.200899060332844,10.732605109693798,2.4512100254510325,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614609429012,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003583107520725,0.09642499999999998,1,[1.3929479114291774]
8616,359,11.26387135252428,10.795577401882275,2.4571564412949134,0.0,0.2,0.005,0.001,11.232385206428562,10.764091255787985,2.454183233372973,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861460943866,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003587448404291,0.09642499999999998,1,[1.3929479114291774]
8640,360,11.295357498619998,10.827063547976662,2.460129649216854,0.0,0.2,0.005,0.001,11.26387135252428,10.795577401882275,2.4571564412949134,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609447664,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003591789287857,0.09642499999999998,1,[1.3929479114291774]
8664,361,11.326843644715716,10.858549694071138,2.4631028571387943,0.0,0.2,0.005,0.001,11.295357498619998,10.827063547976662,2.460129649216854,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609456046,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003596130171423,0.09642499999999998,1,[1.3929479114291774]
8688,362,11.358329790811434,10.890035840165698,2.4660760650607347,0.0,0.2,0.005,0.001,11.326843644715716,10.858549694071138,2.4631028571387943,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609463862,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003600471054989,0.09642499999999998,1,[1.3929479114291774]
8712,363,11.389815936907151,10.921521986260336,2.469049272982675,0.0,0.2,0.005,0.001,11.358329790811434,10.890035840165698,2.4660760650607347,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609471156,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003604811938555,0.09642499999999998,1,[1.3929479114291774]
8736,364,11.42130208300287,10.953008132355048,2.4720224809046156,0.0,0.2,0.005,0.001,11.389815936907151,10.921521986260336,2.469049272982675,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614609477962,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003609152822121,0.09642499999999998,1,[1.3929479114291774]
8760,365,11.452788229098587,10.984494278449828,2.474995688826556,0.0,0.2,0.005,0.001,11.42130208300287,10.953008132355048,2.4720224809046156,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609484301,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003613493705687,0.09642499999999998,1,[1.3929479114291774]
8784,366,11.484274375194305,11.015980424544672,2.4779688967484965,0.0,0.2,0.005,0.001,11.452788229098587,10.984494278449828,2.474995688826556,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609490208,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003617834589253,0.09642499999999998,1,[1.3929479114291774]
8808,367,11.515760521290023,11.047466570639575,2.480942104670437,0.0,0.2,0.005,0.001,11.484274375194305,11.015980424544672,2.4779688967484965,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609495715,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003622175472819,0.09642499999999998,1,[1.3929479114291774]
8832,368,11.54724666738574,11.078952716734532,2.4839153125923774,0.0,0.2,0.005,0.001,11.515760521290023,11.047466570639575,2.480942104670437,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609500855,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003626516356385,0.09642499999999998,1,[1.3929479114291774]
8856,369,11.578732813481459,11.110438862829541,2.486888520514318,0.0,0.2,0.005,0.001,11.54724666738574,11.078952716734532,2.4839153125923774,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861460950564,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003630857239951,0.09642499999999998,1,[1.3929479114291774]
8880,370,11.610218959577177,11.141925008924598,2.4898617284362583,0.0,0.2,0.005,0.001,11.578732813481459,11.110438862829541,2.486888520514318,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614609510103,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003635198123517,0.09642499999999998,1,[1.3929479114291774]
8904,371,11.641705105672894,11.1734111550197,2.4928349363581987,0.0,0.2,0.005,0.001,11.610218959577177,11.141925008924598,2.4898617284362583,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609514266,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003639539007083,0.09642499999999998,1,[1.3929479114291774]
8928,372,11.673191251768612,11.204897301114842,2.495808144280139,0.0,0.2,0.005,0.001,11.641705105672894,11.1734111550197,2.4928349363581987,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609518152,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003643879890649,0.09642499999999998,1,[1.3929479114291774]
8952,373,11.70467739786433,11.236383447210024,2.4987813522020796,0.0,0.2,0.005,0.001,11.673191251768612,11.204897301114842,2.495808144280139,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609521772,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003648220774215,0.09642499999999998,1,[1.3929479114291774]
8976,374,11.736163543960048,11.26786959330524,2.50175456012402,0.0,0.2,0.005,0.001,11.70467739786433,11.236383447210024,2.4987813522020796,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609525158,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003652561657781,0.09642499999999998,1,[1.3929479114291774]
9000,375,11.767649690055766,11.299355739400493,2.5047277680459605,0.0,0.2,0.005,0.001,11.736163543960048,11.26786959330524,2.50175456012402,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614609528311,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003656902541347,0.09642499999999998,1,[1.3929479114291774]
9024,376,11.799135836151484,11.330841885495776,2.507700975967901,0.0,0.2,0.005,0.001,11.767649690055766,11.299355739400493,2.5047277680459605,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609531242,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003661243424913,0.09642499999999998,1,[1.3929479114291774]
9048,377,11.830621982247202,11.362328031591089,2.5106741838898414,0.0,0.2,0.005,0.001,11.799135836151484,11.330841885495776,2.507700975967901,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609533984,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003665584308479,0.09642499999999998,1,[1.3929479114291774]
9072,378,11.86210812834292,11.393814177686428,2.513647391811782,0.0,0.2,0.005,0.001,11.830621982247202,11.362328031591089,2.5106741838898414,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609536537,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003669925192045,0.09642499999999998,1,[1.3929479114291774]
9096,379,11.893594274438637,11.425300323781794,2.5166205997337223,0.0,0.2,0.005,0.001,11.86210812834292,11.393814177686428,2.513647391811782,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609538924,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003674266075611,0.09642499999999998,1,[1.3929479114291774]
9120,380,11.925080420534355,11.456786469877184,2.5195938076556628,0.0,0.2,0.005,0.001,11.893594274438637,11.425300323781794,2.5166205997337223,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609541134,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003678606959177,0.09642499999999998,1,[1.3929479114291774]
