cycle,DTFAST,GENRF,TEMFCF,RDVLVF,RDVFRF,TTHF,TTLF,TTABF,FCO2,TSLAF,CSLAF,GPF,MAINTF
175,8,0.00003456295448972,0.8899999999999999,0.01085307257975847,0.01420028188005781,0.0,0.0,0.0,1.014305848575558,1.225,1.5175,0.5829823170438407,0.02568701226043753
176,9,0.00003572799789949,0.9199999999999999,0.01115736433433114,0.01470743480434559,0.0,0.0,0.0,1.014305848575558,1.18,1.5175,0.5829823170438407,0.02656601396308735
177,10,0.00003572799789949,0.9199999999999999,0.01115736433433114,0.01470743480434559,0.0,0.0,0.0,1.014305848575558,1.18,1.5175,0.5829823170438407,0.02656601396308735
178,11,0.00003572799789949,0.9199999999999999,0.01115736433433114,0.01470743480434559,0.0,0.0,0.0,1.014305848575558,1.18,1.5175,0.5829823170438407,0.02656601396308735
179,12,0.00003572799789949,0.9199999999999999,0.01115736433433114,0.01470743480434559,0.0,0.0,0.0,1.014305848575558,1.18,1.5175,0.5829823170438407,0.02656601396308735
180,13,0.0000371704325973,0.9571428571428571,0.01141094079647503,0.01572174065292115,0.0,0.0,0.0,1.014305848575558,1.09,1.5175,0.5829823170438407,0.02841528417657528
181,14,0.0000371704325973,0.9571428571428571,0.01141094079647503,0.01572174065292115,0.0,0.0,0.0,1.014305848575558,1.09,1.5175,0.5829823170438407,0.02841528417657528
182,15,0.0000371704325973,0.9571428571428571,0.01141094079647503,0.01572174065292115,0.0,0.0,0.0,1.014305848575558,1.09,1.5175,0.5829823170438407,0.02841528417657528
183,16,0.0000371704325973,0.9571428571428571,0.01141094079647503,0.01572174065292115,0.0,0.0,0.0,1.014305848575558,1.09,1.5175,0.5829823170438407,0.02841528417657528
184,17,0.0000371704325973,0.9571428571428571,0.01141094079647503,0.01572174065292115,0.0,0.0,0.0,1.014305848575558,1.09,1.5175,0.5829823170438407,0.02841528417657528
185,18,0.0000371704325973,0.9571428571428571,0.01141094079647503,0.01572174065292115,0.0,0.0,0.0,1.014305848575558,1.09,1.5175,0.5829823170438407,0.02841528417657528
186,19,0.0000371704325973,0.9571428571428571,0.01141094079647503,0.01572174065292115,0.0,0.0,0.0,1.014305848575558,1.09,1.5175,0.5829823170438407,0.02841528417657528
187,20,0.00003572799789949,0.9199999999999999,0.01115736433433114,0.01470743480434559,0.0,0.0,0.0,1.014305848575558,1.18,1.5175,0.5829823170438407,0.02656601396308735
188,21,0.00003572799789949,0.9199999999999999,0.01115736433433114,0.01470743480434559,0.0,0.0,0.0,1.014305848575558,1.18,1.5175,0.5829823170438407,0.02656601396308735
189,22,0.00003572799789949,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829823170438407,0.02656601396308735
190,23,0.00003572799789949,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829823170438407,0.02656601396308735
191,24,0.00003572799789949,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829823170438407,0.02656601396308735
192,1,0.00000020774352604,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829823170438407,0.02483818096627808
193,2,0.00000020774352604,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829823170438407,0.02483818096627808
194,3,0.00000020774352604,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829823170438407,0.02483818096627808
195,4,0.00000020774352604,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829823170438407,0.02483818096627808
196,5,0.00000020774352604,0.86,0.01054877891800083,0.01369312648009723,0.0,0.0,0.0,1.0143056651923872,1.27,1.5175,0.5829820653314496,0.02483818096627808
197,6,0.00000020774352604,0.86,0.01054877891800083,0.01369312648009723,0.0,0.0,0.0,1.0143056651923872,1.27,1.5175,0.5829820653314496,0.02483818096627808
198,7,0.00000021499039323,0.8899999999999999,0.01085307061755854,0.01420027931269342,0.0,0.0,0.0,1.0143056651923872,1.225,1.5175,0.5829820653314496,0.02568813592167431
199,8,0.00000021499039323,0.8899999999999999,0.01085307061755854,0.01420027931269342,0.0,0.0,0.0,1.0143056651923872,1.225,1.5175,0.5829820653314496,0.02568813592167431
200,9,0.00000022223726041,0.9199999999999999,0.01115736231711626,0.01470743214528961,0.0,0.0,0.0,1.0143056651923872,1.18,1.5175,0.5829820653314496,0.02656717607566795
201,10,0.00000022223726041,0.9199999999999999,0.01115736231711626,0.01470743214528961,0.0,0.0,0.0,1.0143056651923872,1.18,1.5175,0.5829820653314496,0.02656717607566795
202,11,0.00000022223726041,0.9199999999999999,0.01115736231711626,0.01470743214528961,0.0,0.0,0.0,1.0143056651923872,1.18,1.5175,0.5829820653314496,0.02656717607566795
203,12,0.00000022223726041,0.9199999999999999,0.01115736231711626,0.01470743214528961,0.0,0.0,0.0,1.0143056651923872,1.18,1.5175,0.5829820653314496,0.02656717607566795
204,13,0.00000023120957217,0.9571428571428571,0.01141093873341436,0.015721737810482,0.0,0.0,0.0,1.0143056651923872,1.09,1.5175,0.5829820653314496,0.02841652718424926
205,14,0.00000023120957217,0.9571428571428571,0.01141093873341436,0.015721737810482,0.0,0.0,0.0,1.0143056651923872,1.09,1.5175,0.5829820653314496,0.02841652718424926
206,15,0.00000023120957217,0.9571428571428571,0.01141093873341436,0.015721737810482,0.0,0.0,0.0,1.0143056651923872,1.09,1.5175,0.5829820653314496,0.02841652718424926
207,16,0.00000023120957217,0.9571428571428571,0.01141093873341436,0.015721737810482,0.0,0.0,0.0,1.0143056651923872,1.09,1.5175,0.5829820653314496,0.02841652718424926
208,17,0.00000023120957217,0.9571428571428571,0.01141093873341436,0.015721737810482,0.0,0.0,0.0,1.0143056651923872,1.09,1.5175,0.5829820653314496,0.02841652718424926
209,18,0.00000023120957217,0.9571428571428571,0.01141093873341436,0.015721737810482,0.0,0.0,0.0,1.0143056651923872,1.09,1.5175,0.5829820653314496,0.02841652718424926
210,19,0.00000023120957217,0.9571428571428571,0.01141093873341436,0.015721737810482,0.0,0.0,0.0,1.0143056651923872,1.09,1.5175,0.5829820653314496,0.02841652718424926
211,20,0.00000022223726041,0.9199999999999999,0.01115736231711626,0.01470743214528961,0.0,0.0,0.0,1.0143056651923872,1.18,1.5175,0.5829820653314496,0.02656717607566795
212,21,0.00000022223726041,0.9199999999999999,0.01115736231711626,0.01470743214528961,0.0,0.0,0.0,1.0143056651923872,1.18,1.5175,0.5829820653314496,0.02656717607566795
213,22,0.00000022223726041,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829820653314496,0.02656717607566795
214,23,0.00000022223726041,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829820653314496,0.02656717607566795
215,24,0.00000022223726041,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829820653314496,0.02656717607566795
216,1,0.00000000120792614,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820653314496,0.02483818812165979
217,2,0.00000000120792614,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820653314496,0.02483818812165979
218,3,0.00000000120792614,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820653314496,0.02483818812165979
219,4,0.00000000120792614,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820653314496,0.02483818812165979
220,5,0.00000000120792614,0.86,0.0105487789061378,0.01369312646469811,0.0,0.0,0.0,1.0143056640517119,1.27,1.5175,0.5829820647071986,0.02483818812165979
221,6,0.00000000120792614,0.86,0.0105487789061378,0.01369312646469811,0.0,0.0,0.0,1.0143056640517119,1.27,1.5175,0.5829820647071986,0.02483818812165979
222,7,0.0000000012500631,0.8899999999999999,0.01085307060535332,0.01420027929672397,0.0,0.0,0.0,1.0143056640517119,1.225,1.5175,0.5829820647071986,0.025688143321911
223,8,0.0000000012500631,0.8899999999999999,0.01085307060535332,0.01420027929672397,0.0,0.0,0.0,1.0143056640517119,1.225,1.5175,0.5829820647071986,0.025688143321911
224,9,0.00000000129220006,0.9199999999999999,0.01115736230456883,0.01470743212874982,0.0,0.0,0.0,1.0143056640517119,1.18,1.5175,0.5829820647071986,0.02656718372913847
225,10,0.00000000129220006,0.9199999999999999,0.01115736230456883,0.01470743212874982,0.0,0.0,0.0,1.0143056640517119,1.18,1.5175,0.5829820647071986,0.02656718372913847
226,11,0.00000000129220006,0.9199999999999999,0.01115736230456883,0.01470743212874982,0.0,0.0,0.0,1.0143056640517119,1.18,1.5175,0.5829820647071986,0.02656718372913847
227,12,0.00000000129220006,0.9199999999999999,0.01115736230456883,0.01470743212874982,0.0,0.0,0.0,1.0143056640517119,1.18,1.5175,0.5829820647071986,0.02656718372913847
228,13,0.00000000134436963,0.9571428571428571,0.01141093872058176,0.01572173779280153,0.0,0.0,0.0,1.0143056640517119,1.09,1.5175,0.5829820647071986,0.02841653537048074
229,14,0.00000000134436963,0.9571428571428571,0.01141093872058176,0.01572173779280153,0.0,0.0,0.0,1.0143056640517119,1.09,1.5175,0.5829820647071986,0.02841653537048074
230,15,0.00000000134436963,0.9571428571428571,0.01141093872058176,0.01572173779280153,0.0,0.0,0.0,1.0143056640517119,1.09,1.5175,0.5829820647071986,0.02841653537048074
231,16,0.00000000134436963,0.9571428571428571,0.01141093872058176,0.01572173779280153,0.0,0.0,0.0,1.0143056640517119,1.09,1.5175,0.5829820647071986,0.02841653537048074
232,17,0.00000000134436963,0.9571428571428571,0.01141093872058176,0.01572173779280153,0.0,0.0,0.0,1.0143056640517119,1.09,1.5175,0.5829820647071986,0.02841653537048074
233,18,0.00000000134436963,0.9571428571428571,0.01141093872058176,0.01572173779280153,0.0,0.0,0.0,1.0143056640517119,1.09,1.5175,0.5829820647071986,0.02841653537048074
234,19,0.00000000134436963,0.9571428571428571,0.01141093872058176,0.01572173779280153,0.0,0.0,0.0,1.0143056640517119,1.09,1.5175,0.5829820647071986,0.02841653537048074
235,20,0.00000000129220006,0.9199999999999999,0.01115736230456883,0.01470743212874982,0.0,0.0,0.0,1.0143056640517119,1.18,1.5175,0.5829820647071986,0.02656718372913847
236,21,0.00000000129220006,0.9199999999999999,0.01115736230456883,0.01470743212874982,0.0,0.0,0.0,1.0143056640517119,1.18,1.5175,0.5829820647071986,0.02656718372913847
237,22,0.00000000129220006,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829820647071986,0.02656718372913847
238,23,0.00000000129220006,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829820647071986,0.02656718372913847
239,24,0.00000000129220006,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829820647071986,0.02656718372913847
240,1,0.00000000000657616,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820647071986,0.02483818816221765
241,2,0.00000000000657616,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820647071986,0.02483818816221765
242,3,0.00000000000657616,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820647071986,0.02483818816221765
243,4,0.00000000000657616,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820647071986,0.02483818816221765
244,5,0.00000000000657616,0.86,0.01054877890606883,0.01369312646460857,0.0,0.0,0.0,1.0143056640450794,1.27,1.5175,0.5829820647083153,0.02483818816221765
245,6,0.00000000000657616,0.86,0.01054877890606883,0.01369312646460857,0.0,0.0,0.0,1.0143056640450794,1.27,1.5175,0.5829820647083153,0.02483818816221765
246,7,0.00000000000680556,0.8899999999999999,0.01085307060528235,0.01420027929663111,0.0,0.0,0.0,1.0143056640450794,1.225,1.5175,0.5829820647083153,0.02568814336385673
247,8,0.00000000000680556,0.8899999999999999,0.01085307060528235,0.01420027929663111,0.0,0.0,0.0,1.0143056640450794,1.225,1.5175,0.5829820647083153,0.02568814336385673
248,9,0.00000000000703496,0.9199999999999999,0.01115736230449587,0.01470743212865365,0.0,0.0,0.0,1.0143056640450794,1.18,1.5175,0.5829820647083153,0.02656718377251958
249,10,0.00000000000703496,0.9199999999999999,0.01115736230449587,0.01470743212865365,0.0,0.0,0.0,1.0143056640450794,1.18,1.5175,0.5829820647083153,0.02656718377251958
250,11,0.00000000000703496,0.9199999999999999,0.01115736230449587,0.01470743212865365,0.0,0.0,0.0,1.0143056640450794,1.18,1.5175,0.5829820647083153,0.02656718377251958
251,12,0.00000000000703496,0.9199999999999999,0.01115736230449587,0.01470743212865365,0.0,0.0,0.0,1.0143056640450794,1.18,1.5175,0.5829820647083153,0.02656718377251958
252,13,0.00000000000731898,0.9571428571428571,0.01141093872050714,0.01572173779269873,0.0,0.0,0.0,1.0143056640450794,1.09,1.5175,0.5829820647083153,0.02841653541688162
253,14,0.00000000000731898,0.9571428571428571,0.01141093872050714,0.01572173779269873,0.0,0.0,0.0,1.0143056640450794,1.09,1.5175,0.5829820647083153,0.02841653541688162
254,15,0.00000000000731898,0.9571428571428571,0.01141093872050714,0.01572173779269873,0.0,0.0,0.0,1.0143056640450794,1.09,1.5175,0.5829820647083153,0.02841653541688162
255,16,0.00000000000731898,0.9571428571428571,0.01141093872050714,0.01572173779269873,0.0,0.0,0.0,1.0143056640450794,1.09,1.5175,0.5829820647083153,0.02841653541688162
256,17,0.00000000000731898,0.9571428571428571,0.01141093872050714,0.01572173779269873,0.0,0.0,0.0,1.0143056640450794,1.09,1.5175,0.5829820647083153,0.02841653541688162
257,18,0.00000000000731898,0.9571428571428571,0.01141093872050714,0.01572173779269873,0.0,0.0,0.0,1.0143056640450794,1.09,1.5175,0.5829820647083153,0.02841653541688162
258,19,0.00000000000731898,0.9571428571428571,0.01141093872050714,0.01572173779269873,0.0,0.0,0.0,1.0143056640450794,1.09,1.5175,0.5829820647083153,0.02841653541688162
259,20,0.00000000000703496,0.9199999999999999,0.01115736230449587,0.01470743212865365,0.0,0.0,0.0,1.0143056640450794,1.18,1.5175,0.5829820647083153,0.02656718377251958
260,21,0.00000000000703496,0.9199999999999999,0.01115736230449587,0.01470743212865365,0.0,0.0,0.0,1.0143056640450794,1.18,1.5175,0.5829820647083153,0.02656718377251958
261,22,0.00000000000703496,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829820647083153,0.02656718377251958
262,23,0.00000000000703496,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829820647083153,0.02656718377251958
263,24,0.00000000000703496,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.5829820647083153,0.02656718377251958
264,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820647083153,0.02483818816230427
265,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820647083153,0.02483818816230427
266,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820647083153,0.02483818816230427
267,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820647083153,0.02483818816230427
268,5,0.00000000000072769,0.86,0.01054877890606845,0.01369312646460808,0.0,0.0,0.0,1.0143056640450432,1.27,1.5175,1.7966771485012214,0.02483818816230427
269,6,0.00000000000072769,0.86,0.01054877890606845,0.01369312646460808,0.0,0.0,0.0,1.0143056640450432,1.27,1.5175,1.7966771485012214,0.02483818816230427
270,7,0.00000000000075308,0.8899999999999999,0.01085307060528196,0.01420027929663061,0.0,0.0,0.0,1.0143056640450432,1.225,1.5175,1.7966771485012214,0.02568814336394632
271,8,0.00000000000075308,0.8899999999999999,0.01085307060528196,0.01420027929663061,0.0,0.0,0.0,1.0143056640450432,1.225,1.5175,1.7966771485012214,0.02568814336394632
272,9,0.00000000000077846,0.9199999999999999,0.01115736230449547,0.01470743212865313,0.0,0.0,0.0,1.0143056640450432,1.18,1.5175,1.7966771485012214,0.02656718377261223
273,10,0.00000000000077846,0.9199999999999999,0.01115736230449547,0.01470743212865313,0.0,0.0,0.0,1.0143056640450432,1.18,1.5175,1.7966771485012214,0.02656718377261223
274,11,0.00000000000077846,0.9199999999999999,0.01115736230449547,0.01470743212865313,0.0,0.0,0.0,1.0143056640450432,1.18,1.5175,1.7966771485012214,0.02656718377261223
275,12,0.00000000000077846,0.9199999999999999,0.01115736230449547,0.01470743212865313,0.0,0.0,0.0,1.0143056640450432,1.18,1.5175,1.7966771485012214,0.02656718377261223
276,13,0.00000000000080989,0.9571428571428571,0.01141093872050673,0.01572173779269817,0.0,0.0,0.0,1.0143056640450432,1.09,1.5175,1.7966771485012214,0.02841653541698073
277,14,0.00000000000080989,0.9571428571428571,0.01141093872050673,0.01572173779269817,0.0,0.0,0.0,1.0143056640450432,1.09,1.5175,1.7966771485012214,0.02841653541698073
278,15,0.00000000000080989,0.9571428571428571,0.01141093872050673,0.01572173779269817,0.0,0.0,0.0,1.0143056640450432,1.09,1.5175,1.7966771485012214,0.02841653541698073
279,16,0.00000000000080989,0.9571428571428571,0.01141093872050673,0.01572173779269817,0.0,0.0,0.0,1.0143056640450432,1.09,1.5175,1.7966771485012214,0.02841653541698073
280,17,0.00000000000080989,0.9571428571428571,0.01141093872050673,0.01572173779269817,0.0,0.0,0.0,1.0143056640450432,1.09,1.5175,1.7966771485012214,0.02841653541698073
281,18,0.00000000000080989,0.9571428571428571,0.01141093872050673,0.01572173779269817,0.0,0.0,0.0,1.0143056640450432,1.09,1.5175,1.7966771485012214,0.02841653541698073
282,19,0.00000000000080989,0.9571428571428571,0.01141093872050673,0.01572173779269817,0.0,0.0,0.0,1.0143056640450432,1.09,1.5175,1.7966771485012214,0.02841653541698073
283,20,0.00000000000077846,0.9199999999999999,0.01115736230449547,0.01470743212865313,0.0,0.0,0.0,1.0143056640450432,1.18,1.5175,1.7966771485012214,0.02656718377261223
284,21,0.00000000000077846,0.9199999999999999,0.01115736230449547,0.01470743212865313,0.0,0.0,0.0,1.0143056640450432,1.18,1.5175,1.7966771485012214,0.02656718377261223
285,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7966771485012214,0.02656718377261223
286,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7966771485012214,0.02656718377261223
287,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7966771485012214,0.02656718377261223
288,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966771485012214,0.02483818816218651
289,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966771485012214,0.02483818816218651
290,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966771485012214,0.02483818816218651
291,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966771485012214,0.02483818816218651
292,5,0.00000000000072769,0.86,0.01054877890606841,0.01369312646460803,0.0,0.0,0.0,1.0143056640450392,1.27,1.5175,1.7966771485011948,0.02483818816218651
293,6,0.00000000000072769,0.86,0.01054877890606841,0.01369312646460803,0.0,0.0,0.0,1.0143056640450392,1.27,1.5175,1.7966771485011948,0.02483818816218651
294,7,0.00000000000075308,0.8899999999999999,0.01085307060528192,0.01420027929663055,0.0,0.0,0.0,1.0143056640450392,1.225,1.5175,1.7966771485011948,0.02568814336382452
295,8,0.00000000000075308,0.8899999999999999,0.01085307060528192,0.01420027929663055,0.0,0.0,0.0,1.0143056640450392,1.225,1.5175,1.7966771485011948,0.02568814336382452
296,9,0.00000000000077846,0.9199999999999999,0.01115736230449543,0.01470743212865307,0.0,0.0,0.0,1.0143056640450392,1.18,1.5175,1.7966771485011948,0.02656718377248627
297,10,0.00000000000077846,0.9199999999999999,0.01115736230449543,0.01470743212865307,0.0,0.0,0.0,1.0143056640450392,1.18,1.5175,1.7966771485011948,0.02656718377248627
298,11,0.00000000000077846,0.9199999999999999,0.01115736230449543,0.01470743212865307,0.0,0.0,0.0,1.0143056640450392,1.18,1.5175,1.7966771485011948,0.02656718377248627
299,12,0.00000000000077846,0.9199999999999999,0.01115736230449543,0.01470743212865307,0.0,0.0,0.0,1.0143056640450392,1.18,1.5175,1.7966771485011948,0.02656718377248627
300,13,0.00000000000080989,0.9571428571428571,0.01141093872050669,0.01572173779269811,0.0,0.0,0.0,1.0143056640450392,1.09,1.5175,1.7966771485011948,0.02841653541684599
301,14,0.00000000000080989,0.9571428571428571,0.01141093872050669,0.01572173779269811,0.0,0.0,0.0,1.0143056640450392,1.09,1.5175,1.7966771485011948,0.02841653541684599
302,15,0.00000000000080989,0.9571428571428571,0.01141093872050669,0.01572173779269811,0.0,0.0,0.0,1.0143056640450392,1.09,1.5175,1.7966771485011948,0.02841653541684599
303,16,0.00000000000080989,0.9571428571428571,0.01141093872050669,0.01572173779269811,0.0,0.0,0.0,1.0143056640450392,1.09,1.5175,1.7966771485011948,0.02841653541684599
304,17,0.00000000000080989,0.9571428571428571,0.01141093872050669,0.01572173779269811,0.0,0.0,0.0,1.0143056640450392,1.09,1.5175,1.7966771485011948,0.02841653541684599
305,18,0.00000000000080989,0.9571428571428571,0.01141093872050669,0.01572173779269811,0.0,0.0,0.0,1.0143056640450392,1.09,1.5175,1.7966771485011948,0.02841653541684599
306,19,0.00000000000080989,0.9571428571428571,0.01141093872050669,0.01572173779269811,0.0,0.0,0.0,1.0143056640450392,1.09,1.5175,1.7966771485011948,0.02841653541684599
307,20,0.00000000000077846,0.9199999999999999,0.01115736230449543,0.01470743212865307,0.0,0.0,0.0,1.0143056640450392,1.18,1.5175,1.7966771485011948,0.02656718377248627
308,21,0.00000000000077846,0.9199999999999999,0.01115736230449543,0.01470743212865307,0.0,0.0,0.0,1.0143056640450392,1.18,1.5175,1.7966771485011948,0.02656718377248627
309,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7966771485011948,0.02656718377248627
310,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7966771485011948,0.02656718377248627
311,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7966771485011948,0.02656718377248627
312,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966771485011948,0.02483818816207689
313,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966771485011948,0.02483818816207689
314,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966771485011948,0.02483818816207689
315,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966771485011948,0.02483818816207689
