cycle,DTFAST,GENR,TEMFAC,RDVLV,RDVFR,TTH,TTL,TTAB,FCO2D,TSLA,CSLA,GP,MAINT,GPFN
1227,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,6.520009494622043,0.05960908371226477,1.130570071909211
1228,5,0.00000000000363846,4.3,0.05214877890606678,0.06769312646460593,0.0,0.0,0.0,5.014305664044883,6.35,1.5175,8.115312188307751,0.07451135464033096,1.1062802959303497
1229,6,0.00000000000436615,5.16,0.06269755781213357,0.08138625292921185,0.0,0.0,0.0,6.028611328089767,7.619999999999999,3.035,9.71061488199346,0.08941362556839715,1.1062802959303497
1230,7,0.00000000000511923,6.05,0.07355062841741382,0.09558653222584022,0.0,0.0,0.0,7.04291699213465,8.844999999999999,4.5525,11.305917575679167,0.10482584764945492,1.1059233301232556
1231,8,0.00000000000587231,6.9399999999999995,0.08440369902269407,0.1097868115224686,0.0,0.0,0.0,8.057222656179533,10.069999999999999,6.07,12.901220269364876,0.1202380697305127,1.1059233301232556
1232,9,0.00000000000665077,7.859999999999999,0.09556106132718778,0.1244942436511194,0.0,0.0,0.0,9.071528320224417,11.249999999999998,7.5875,14.496522963050584,0.13617769333703833,1.105554149055428
1233,10,0.00000000000742923,8.78,0.10671842363168149,0.13920167577977022,0.0,0.0,0.0,10.0858339842693,12.429999999999998,9.105,16.091825656736294,0.15211731694356398,1.105554149055428
1234,11,0.00000000000820769,9.7,0.1178757859361752,0.15390910790842102,0.0,0.0,0.0,11.100139648314183,13.609999999999998,10.6225,17.687128350422004,0.16805694055008963,1.105554149055428
1235,12,0.00000000000898615,10.62,0.12903314824066892,0.16861654003707183,0.0,0.0,0.0,12.114445312359067,14.789999999999997,12.14,19.282431044107714,0.18399656415661528,1.105554149055428
1236,13,0.00000000000979604,11.577142857142857,0.14044408696117386,0.18433827782976753,0.0,0.0,0.0,13.12875097640395,15.879999999999997,13.6575,20.877733737793424,0.20104575095130736,1.1047774548237115
1237,14,0.00000000001060593,12.534285714285714,0.1518550256816788,0.20006001562246323,0.0,0.0,0.0,14.143056640448833,16.97,15.175,22.473036431479134,0.21809493774599945,1.1047774548237115
1238,15,0.00000000001141582,13.491428571428571,0.16326596440218374,0.21578175341515893,0.0,0.0,0.0,15.157362304493716,18.06,16.692500000000003,24.068339125164844,0.23514412454069153,1.1047774548237115
1239,16,0.00000000001222571,14.448571428571428,0.1746769031226887,0.23150349120785463,0.0,0.0,0.0,16.1716679685386,19.15,18.21,25.663641818850554,0.2521933113353836,1.1047774548237115
1240,17,0.0000000000130356,15.405714285714286,0.18608784184319363,0.24722522900055033,0.0,0.0,0.0,17.185973632583483,20.24,19.7275,27.258944512536264,0.26924249813007567,1.1047774548237115
1241,18,0.00000000001384549,16.36285714285714,0.19749878056369857,0.26294696679324603,0.0,0.0,0.0,18.200279296628366,21.33,21.244999999999997,28.854247206221974,0.28629168492476775,1.1047774548237115
1242,19,0.00000000001465538,17.319999999999997,0.20890971928420352,0.27866870458594173,0.0,0.0,0.0,19.21458496067325,22.419999999999998,22.762499999999996,30.449549899907684,0.30334087171945984,1.1047774548237115
1243,20,0.00000000001543385,18.239999999999995,0.22006708158869723,0.29337613671459256,0.0,0.0,0.0,20.228890624718133,23.599999999999998,24.279999999999994,32.04485259359339,0.31928049532598546,1.105554149055428
1244,21,0.00000000001621231,19.159999999999997,0.23122444389319094,0.3080835688432434,0.0,0.0,0.0,21.243196288763016,24.779999999999998,25.797499999999992,33.6401552872791,0.33522011893251114,1.105554149055428
1245,22,0.00000000001699077,20.08,0.24222444389319095,0.3225835688432434,0.0,0.0,0.0,22.243196288763016,25.959999999999997,25.797499999999992,35.23545798096481,0.3511597425390368,1.105554149055428
1246,23,0.00000000001776923,21.0,0.25322444389319093,0.3370835688432434,0.0,0.0,0.0,23.243196288763016,27.139999999999997,25.797499999999992,36.83076067465052,0.3670993661455625,1.105554149055428
1247,24,0.00000000001854769,21.92,0.26422444389319094,0.35158356884324343,0.0,0.0,0.0,24.243196288763016,28.319999999999997,25.797499999999992,38.42606336833623,0.38303898975208817,1.105554149055428
1248,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.5953026936857087,0.01374477828751211,1.1070905407787375
1249,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,3.1906053873714173,0.02748955657502423,1.1070905407787375
1250,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,4.785908081057126,0.04123433486253635,1.1070905407787375
1251,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,6.381210774742835,0.05497911315004846,1.1070905407787375
1252,5,0.00000000000363846,4.3,0.05214877890606674,0.06769312646460587,0.0,0.0,0.0,5.01430566404488,6.35,1.5175,7.937087459064223,0.06872389143756057,1.0794923342237137
1253,6,0.00000000000436615,5.16,0.06269755781213349,0.08138625292921174,0.0,0.0,0.0,6.0286113280897595,7.619999999999999,3.035,9.492964143385612,0.08246866972507268,1.0794923342237137
1254,7,0.00000000000511923,6.05,0.0735506284174137,0.09558653222584006,0.0,0.0,0.0,7.042916992134639,8.844999999999999,4.5525,11.048840827707,0.0966837901214596,1.0791630947475013
1255,8,0.00000000000587231,6.9399999999999995,0.0844036990226939,0.10978681152246837,0.0,0.0,0.0,8.057222656179519,10.069999999999999,6.07,12.604717512028389,0.11089891051784652,1.0791630947475013
1256,9,0.00000000000665077,7.859999999999999,0.09556106132718757,0.12449424365111912,0.0,0.0,0.0,9.071528320224399,11.249999999999998,7.5875,14.160594196349777,0.1256004679862101,1.0788225887971177
1257,10,0.00000000000742923,8.78,0.10671842363168124,0.13920167577976988,0.0,0.0,0.0,10.085833984269279,12.429999999999998,9.105,15.716470880671165,0.1403020254545737,1.0788225887971177
1258,11,0.00000000000820769,9.7,0.11787578593617491,0.15390910790842063,0.0,0.0,0.0,11.100139648314158,13.609999999999998,10.6225,17.272347564992554,0.1550035829229373,1.0788225887971177
1259,12,0.00000000000898615,10.62,0.12903314824066858,0.16861654003707138,0.0,0.0,0.0,12.114445312359038,14.789999999999997,12.14,18.828224249313944,0.1697051403913009,1.0788225887971177
1260,13,0.00000000000979604,11.577142857142857,0.14044408696117347,0.18433827782976703,0.0,0.0,0.0,13.128750976403918,15.879999999999997,13.6575,20.384100933635334,0.18543007879878098,1.0781062221397362
1261,14,0.00000000001060593,12.534285714285714,0.15185502568167836,0.20006001562246267,0.0,0.0,0.0,14.143056640448798,16.97,15.175,21.939977617956725,0.20115501720626106,1.0781062221397362
1262,15,0.00000000001141582,13.491428571428571,0.16326596440218324,0.21578175341515832,0.0,0.0,0.0,15.157362304493677,18.06,16.692500000000003,23.495854302278115,0.21687995561374113,1.0781062221397362
1263,16,0.00000000001222571,14.448571428571428,0.17467690312268813,0.23150349120785396,0.0,0.0,0.0,16.171667968538557,19.15,18.21,25.051730986599505,0.2326048940212212,1.0781062221397362
1264,17,0.0000000000130356,15.405714285714286,0.18608784184319302,0.2472252290005496,0.0,0.0,0.0,17.185973632583437,20.24,19.7275,26.607607670920896,0.24832983242870127,1.0781062221397362
1265,18,0.00000000001384549,16.36285714285714,0.1974987805636979,0.26294696679324525,0.0,0.0,0.0,18.200279296628317,21.33,21.244999999999997,28.163484355242286,0.26405477083618134,1.0781062221397362
1266,19,0.00000000001465538,17.319999999999997,0.2089097192842028,0.2786687045859409,0.0,0.0,0.0,19.214584960673196,22.419999999999998,22.762499999999996,29.719361039563676,0.2797797092436614,1.0781062221397362
1267,20,0.00000000001543385,18.239999999999995,0.22006708158869648,0.2933761367145917,0.0,0.0,0.0,20.228890624718076,23.599999999999998,24.279999999999994,31.275237723885066,0.294481266712025,1.0788225887971177
1268,21,0.00000000001621231,19.159999999999997,0.23122444389319016,0.30808356884324245,0.0,0.0,0.0,21.243196288762956,24.779999999999998,25.797499999999992,32.83111440820645,0.3091828241803886,1.0788225887971177
1269,22,0.00000000001699077,20.08,0.24222444389319017,0.32258356884324246,0.0,0.0,0.0,22.243196288762956,25.959999999999997,25.797499999999992,34.38699109252784,0.3238843816487522,1.0788225887971177
1270,23,0.00000000001776923,21.0,0.25322444389319015,0.3370835688432425,0.0,0.0,0.0,23.243196288762956,27.139999999999997,25.797499999999992,35.94286777684923,0.3385859391171158,1.0788225887971177
1271,24,0.00000000001854769,21.92,0.26422444389319016,0.3515835688432425,0.0,0.0,0.0,24.243196288762956,28.319999999999997,25.797499999999992,37.498744461170624,0.3532874965854794,1.0788225887971177
1272,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.555876684321389,0.01256182867706402,1.0803203989510273
1273,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,3.111753368642778,0.02512365735412804,1.0803203989510273
1274,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,4.667630052964167,0.03768548603119206,1.0803203989510273
1275,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,6.223506737285556,0.05024731470825608,1.0803203989510273
1276,5,0.00000000000363846,4.3,0.0521487789060667,0.06769312646460582,0.0,0.0,0.0,5.014305664044875,6.35,1.5175,7.735297376162007,0.0628091433853201,1.0494601671395716
1277,6,0.00000000000436615,5.16,0.0626975578121334,0.08138625292921163,0.0,0.0,0.0,6.028611328089751,7.619999999999999,3.035,9.24708801503846,0.0753709720623841,1.0494601671395716
1278,7,0.00000000000511923,6.05,0.07355062841741357,0.09558653222583989,0.0,0.0,0.0,7.042916992134626,8.844999999999999,4.5525,10.75887865391491,0.08836266267448294,1.0491592637850473
1279,8,0.00000000000587231,6.9399999999999995,0.08440369902269373,0.10978681152246815,0.0,0.0,0.0,8.057222656179501,10.069999999999999,6.07,12.270669292791363,0.10135435328658177,1.0491592637850473
1280,9,0.00000000000665077,7.859999999999999,0.09556106132718736,0.12449424365111884,0.0,0.0,0.0,9.071528320224377,11.249999999999998,7.5875,13.782459931667814,0.11479061557765016,1.0488480636097686
1281,10,0.00000000000742923,8.78,0.10671842363168099,0.13920167577976955,0.0,0.0,0.0,10.085833984269254,12.429999999999998,9.105,15.294250570544266,0.12822687786871856,1.0488480636097686
1282,11,0.00000000000820769,9.7,0.11787578593617462,0.15390910790842025,0.0,0.0,0.0,11.10013964831413,13.609999999999998,10.6225,16.80604120942072,0.14166314015978695,1.0488480636097686
1283,12,0.00000000000898615,10.62,0.12903314824066825,0.16861654003707094,0.0,0.0,0.0,12.114445312359006,14.789999999999997,12.14,18.31783184829717,0.15509940245085535,1.0488480636097686
1284,13,0.00000000000979604,11.577142857142857,0.1404440869611731,0.1843382778297665,0.0,0.0,0.0,13.128750976403882,15.879999999999997,13.6575,19.829622487173623,0.1694709680083456,1.0481933513232733
1285,14,0.00000000001060593,12.534285714285714,0.15185502568167797,0.20006001562246206,0.0,0.0,0.0,14.143056640448759,16.97,15.175,21.341413126050075,0.18384253356583585,1.0481933513232733
1286,15,0.00000000001141582,13.491428571428571,0.16326596440218283,0.21578175341515762,0.0,0.0,0.0,15.157362304493635,18.06,16.692500000000003,22.853203764926526,0.1982140991233261,1.0481933513232733
1287,16,0.00000000001222571,14.448571428571428,0.1746769031226877,0.23150349120785318,0.0,0.0,0.0,16.17166796853851,19.15,18.21,24.364994403802978,0.21258566468081636,1.0481933513232733
1288,17,0.0000000000130356,15.405714285714286,0.18608784184319255,0.24722522900054875,0.0,0.0,0.0,17.185973632583387,20.24,19.7275,25.87678504267943,0.2269572302383066,1.0481933513232733
1289,18,0.00000000001384549,16.36285714285714,0.1974987805636974,0.2629469667932443,0.0,0.0,0.0,18.200279296628263,21.33,21.244999999999997,27.38857568155588,0.24132879579579686,1.0481933513232733
1290,19,0.00000000001465538,17.319999999999997,0.20890971928420227,0.2786687045859399,0.0,0.0,0.0,19.21458496067314,22.419999999999998,22.762499999999996,28.900366320432333,0.2557003613532871,1.0481933513232733
1291,20,0.00000000001543385,18.239999999999995,0.2200670815886959,0.2933761367145906,0.0,0.0,0.0,20.228890624718016,23.599999999999998,24.279999999999994,30.412156959308785,0.2691366236443555,1.0488480636097686
1292,21,0.00000000001621231,19.159999999999997,0.23122444389318952,0.3080835688432413,0.0,0.0,0.0,21.243196288762892,24.779999999999998,25.797499999999992,31.923947598185237,0.28257288593542385,1.0488480636097686
1293,22,0.00000000001699077,20.08,0.24222444389318953,0.3225835688432413,0.0,0.0,0.0,22.243196288762892,25.959999999999997,25.797499999999992,33.43573823706169,0.2960091482264922,1.0488480636097686
1294,23,0.00000000001776923,21.0,0.25322444389318954,0.3370835688432413,0.0,0.0,0.0,23.243196288762892,27.139999999999997,25.797499999999992,34.94752887593815,0.3094454105175606,1.0488480636097686
1295,24,0.00000000001854769,21.92,0.26422444389318955,0.3515835688432413,0.0,0.0,0.0,24.243196288762892,28.319999999999997,25.797499999999992,36.4593195148146,0.32288167280862895,1.0488480636097686
1296,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.5117906388764522,0.01136437065834009,1.0502983877526784
1297,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,3.0235812777529043,0.02272874131668019,1.0502983877526784
1298,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,4.535371916629357,0.03409311197502028,1.0502983877526784
1299,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,6.047162555505809,0.04545748263336037,1.0502983877526784
1300,5,0.00000000000363846,4.3,0.05214877890606666,0.06769312646460576,0.0,0.0,0.0,5.014305664044871,6.35,1.5175,7.5103867039305205,0.05682185329170046,1.0163018444364604
1301,6,0.00000000000436615,5.16,0.06269755781213332,0.08138625292921153,0.0,0.0,0.0,6.028611328089742,7.619999999999999,3.035,8.973610852355232,0.06818622395004055,1.0163018444364604
1302,7,0.00000000000511923,6.05,0.07355062841741344,0.09558653222583974,0.0,0.0,0.0,7.042916992134613,8.844999999999999,4.5525,10.436835000779945,0.07993947989628195,1.0160296247349294
1303,8,0.00000000000587231,6.9399999999999995,0.08440369902269357,0.10978681152246794,0.0,0.0,0.0,8.057222656179484,10.069999999999999,6.07,11.900059149204658,0.09169273584252334,1.0160296247349294
1304,9,0.00000000000665077,7.859999999999999,0.09556106132718716,0.12449424365111858,0.0,0.0,0.0,9.071528320224354,11.249999999999998,7.5875,13.363283297629371,0.10384818461226944,1.015748089758476
1305,10,0.00000000000742923,8.78,0.10671842363168074,0.13920167577976922,0.0,0.0,0.0,10.085833984269225,12.429999999999998,9.105,14.826507446054084,0.11600363338201554,1.015748089758476
1306,11,0.00000000000820769,9.7,0.11787578593617433,0.15390910790841986,0.0,0.0,0.0,11.100139648314096,13.609999999999998,10.6225,16.289731594478795,0.12815908215176164,1.015748089758476
1307,12,0.00000000000898615,10.62,0.12903314824066792,0.1686165400370705,0.0,0.0,0.0,12.114445312358967,14.789999999999997,12.14,17.752955742903506,0.14031453092150772,1.015748089758476
1308,13,0.00000000000979604,11.577142857142857,0.14044408696117272,0.184338277829766,0.0,0.0,0.0,13.128750976403838,15.879999999999997,13.6575,19.216179891328217,0.15331612504722267,1.015155788009298
1309,14,0.00000000001060593,12.534285714285714,0.15185502568167752,0.2000600156224615,0.0,0.0,0.0,14.143056640448709,16.97,15.175,20.679404039752928,0.1663177191729376,1.015155788009298
1310,15,0.00000000001141582,13.491428571428571,0.16326596440218233,0.215781753415157,0.0,0.0,0.0,15.15736230449358,18.06,16.692500000000003,22.14262818817764,0.17931931329865256,1.015155788009298
1311,16,0.00000000001222571,14.448571428571428,0.17467690312268713,0.23150349120785252,0.0,0.0,0.0,16.17166796853845,19.15,18.21,23.60585233660235,0.1923209074243675,1.015155788009298
1312,17,0.0000000000130356,15.405714285714286,0.18608784184319194,0.24722522900054802,0.0,0.0,0.0,17.185973632583323,20.24,19.7275,25.06907648502706,0.20532250155008244,1.015155788009298
1313,18,0.00000000001384549,16.36285714285714,0.19749878056369674,0.26294696679324353,0.0,0.0,0.0,18.200279296628196,21.33,21.244999999999997,26.532300633451772,0.21832409567579739,1.015155788009298
1314,19,0.00000000001465538,17.319999999999997,0.20890971928420154,0.27866870458593906,0.0,0.0,0.0,19.21458496067307,22.419999999999998,22.762499999999996,27.995524781876483,0.23132568980151233,1.015155788009298
1315,20,0.00000000001543385,18.239999999999995,0.22006708158869512,0.2933761367145897,0.0,0.0,0.0,20.22889062471794,23.599999999999998,24.279999999999994,29.458748930301194,0.24348113857125842,1.015748089758476
1316,21,0.00000000001621231,19.159999999999997,0.2312244438931887,0.3080835688432403,0.0,0.0,0.0,21.243196288762814,24.779999999999998,25.797499999999992,30.921973078725905,0.25563658734100453,1.015748089758476
1317,22,0.00000000001699077,20.08,0.2422244438931887,0.3225835688432403,0.0,0.0,0.0,22.243196288762814,25.959999999999997,25.797499999999992,32.38519722715062,0.26779203611075064,1.015748089758476
1318,23,0.00000000001776923,21.0,0.2532244438931887,0.3370835688432403,0.0,0.0,0.0,23.243196288762814,27.139999999999997,25.797499999999992,33.848421375575334,0.27994748488049676,1.015748089758476
1319,24,0.00000000001854769,21.92,0.2642244438931887,0.3515835688432403,0.0,0.0,0.0,24.243196288762814,28.319999999999997,25.797499999999992,35.31164552400005,0.29210293365024287,1.015748089758476
1320,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.4632241484247122,0.01016390610608082,1.0171421696230418
1321,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,2.9264482968494243,0.02032781221216163,1.0171421696230418
1322,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,4.389672445274137,0.03049171831824245,1.0171421696230418
1323,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,5.852896593698849,0.04065562442432327,1.0171421696230418
1324,5,0.00000000000363846,4.3,0.05214877890606662,0.06769312646460571,0.0,0.0,0.0,5.014305664044867,6.35,1.5175,7.2633573349631435,0.05081953053040408,0.9802077846107496
1325,6,0.00000000000436615,5.16,0.06269755781213324,0.08138625292921142,0.0,0.0,0.0,6.028611328089735,7.619999999999999,3.035,8.673818076227438,0.0609834366364849,0.9802077846107496
