cycle,hour_cyc,stp,value
2266,10,2,62.7291
2266,10,3,48.17367067449007
2267,11,2,62.7291
2267,11,3,48.17367067449007
2268,12,2,62.7291
2268,12,3,48.17367067449007
2269,13,2,62.7291
2269,13,3,48.17367067449007
2270,14,2,62.7291
2270,14,3,48.17367067449007
2271,15,2,62.7291
2271,15,3,48.17367067449007
2272,16,2,62.7291
2272,16,3,48.17367067449007
2273,17,2,62.7291
2273,17,3,48.17367067449007
2274,18,2,62.7291
2274,18,3,48.17367067449007
2275,19,2,62.7291
2275,19,3,48.17367067449007
2276,20,2,62.7291
2276,20,3,48.17367067449007
2277,21,3,39.2526205495845
2278,22,3,39.2526205495845
2279,23,3,39.2526205495845
2280,0,3,39.25262054957975
2281,1,3,39.25262054957975
2282,2,3,39.25262054957975
2283,3,3,39.25262054957975
2284,4,2,62.7291
2284,4,3,48.17367067448424
2285,5,2,62.7291
2285,5,3,48.17367067448424
2286,6,2,62.7291
2286,6,3,48.17367067448424
2287,7,2,62.7291
2287,7,3,48.17367067448424
2288,8,2,62.7291
2288,8,3,48.17367067448424
2289,9,2,62.7291
2289,9,3,48.17367067448424
2290,10,2,62.7291
2290,10,3,48.17367067448424
2291,11,2,62.7291
2291,11,3,48.17367067448424
2292,12,2,62.7291
2292,12,3,48.17367067448424
2293,13,2,62.7291
2293,13,3,48.17367067448424
2294,14,2,62.7291
2294,14,3,48.17367067448424
2295,15,2,62.7291
2295,15,3,48.17367067448424
2296,16,2,62.7291
2296,16,3,48.17367067448424
2297,17,2,62.7291
2297,17,3,48.17367067448424
2298,18,2,62.7291
2298,18,3,48.17367067448424
2299,19,2,62.7291
2299,19,3,48.17367067448424
2300,20,2,62.7291
2300,20,3,48.17367067448424
2301,21,3,39.25262054957975
2302,22,3,39.25262054957975
2303,23,3,39.25262054957975
2304,0,3,39.25262054957501
2305,1,3,39.25262054957501
2306,2,3,39.25262054957501
2307,3,3,39.25262054957501
2308,4,2,62.7291
2308,4,3,48.17367067447843
2309,5,2,62.7291
2309,5,3,48.17367067447843
2310,6,2,62.7291
2310,6,3,48.17367067447843
2311,7,2,62.7291
2311,7,3,48.17367067447843
2312,8,2,62.7291
2312,8,3,48.17367067447843
2313,9,2,62.7291
2313,9,3,48.17367067447843
2314,10,2,62.7291
2314,10,3,48.17367067447843
2315,11,2,62.7291
2315,11,3,48.17367067447843
2316,12,2,62.7291
2316,12,3,48.17367067447843
2317,13,2,62.7291
2317,13,3,48.17367067447843
2318,14,2,62.7291
2318,14,3,48.17367067447843
2319,15,2,62.7291
2319,15,3,48.17367067447843
2320,16,2,62.7291
2320,16,3,48.17367067447843
2321,17,2,62.7291
2321,17,3,48.17367067447843
2322,18,2,62.7291
2322,18,3,48.17367067447843
2323,19,2,62.7291
2323,19,3,48.17367067447843
2324,20,2,62.7291
2324,20,3,48.17367067447843
2325,21,3,39.25262054957501
2326,22,3,39.25262054957501
2327,23,3,39.25262054957501
2328,0,3,39.252620549570274
2329,1,3,39.252620549570274
2330,2,3,39.252620549570274
2331,3,3,39.252620549570274
2332,4,2,62.7291
2332,4,3,48.17367067447261
2333,5,2,62.7291
2333,5,3,48.17367067447261
2334,6,2,62.7291
2334,6,3,48.17367067447261
2335,7,2,62.7291
2335,7,3,48.17367067447261
2336,8,2,62.7291
2336,8,3,48.17367067447261
2337,9,2,62.7291
2337,9,3,48.17367067447261
2338,10,2,62.7291
2338,10,3,48.17367067447261
2339,11,2,62.7291
2339,11,3,48.17367067447261
2340,12,2,62.7291
2340,12,3,48.17367067447261
2341,13,2,62.7291
2341,13,3,48.17367067447261
2342,14,2,62.7291
2342,14,3,48.17367067447261
2343,15,2,62.7291
2343,15,3,48.17367067447261
2344,16,2,62.7291
2344,16,3,48.17367067447261
2345,17,2,62.7291
2345,17,3,48.17367067447261
2346,18,2,62.7291
2346,18,3,48.17367067447261
2347,19,2,62.7291
2347,19,3,48.17367067447261
2348,20,2,62.7291
2348,20,3,48.17367067447261
2349,21,3,39.252620549570274
2350,22,3,39.252620549570274
2351,23,3,39.252620549570274
2352,0,3,39.252620549565535
2353,1,3,39.252620549565535
2354,2,3,39.252620549565535
2355,3,3,39.252620549565535
2356,4,2,62.7291
2356,4,3,48.1736706744668
2357,5,2,62.7291
2357,5,3,48.1736706744668
2358,6,2,62.7291
2358,6,3,48.1736706744668
2359,7,2,62.7291
2359,7,3,48.1736706744668
2360,8,2,62.7291
2360,8,3,48.1736706744668
2361,9,2,62.7291
2361,9,3,48.1736706744668
2362,10,2,62.7291
2362,10,3,48.1736706744668
2363,11,2,62.7291
2363,11,3,48.1736706744668
2364,12,2,62.7291
2364,12,3,48.1736706744668
2365,13,2,62.7291
2365,13,3,48.1736706744668
2366,14,2,62.7291
2366,14,3,48.1736706744668
2367,15,2,62.7291
2367,15,3,48.1736706744668
2368,16,2,62.7291
2368,16,3,48.1736706744668
2369,17,2,62.7291
2369,17,3,48.1736706744668
2370,18,2,62.7291
2370,18,3,48.1736706744668
2371,19,2,62.7291
2371,19,3,48.1736706744668
2372,20,2,62.7291
2372,20,3,48.1736706744668
2373,21,3,39.252620549565535
2374,22,3,39.252620549565535
2375,23,3,39.252620549565535
2376,0,3,39.2526205495608
2377,1,3,39.2526205495608
2378,2,3,39.2526205495608
2379,3,3,39.2526205495608
2380,4,2,62.7291
2380,4,3,48.17367067446098
2381,5,2,62.7291
2381,5,3,48.17367067446098
2382,6,2,62.7291
2382,6,3,48.17367067446098
2383,7,2,62.7291
2383,7,3,48.17367067446098
2384,8,2,62.7291
2384,8,3,48.17367067446098
