cycle,hour,int(cycle / 24),prev_value,value,pl_total,chg,length(leaf_proportion),sum(leaf_proportion),leaf_proportion,,,,,,,,,
186,18,7,0.502585411,0.513297923,0.106465735,-0.117178246,8,0.106465735,0.093525635,0.012191256,0.000724081,2.42655E-05,4.90919E-07,5.9772E-09,4.05001E-11,1.1773E-13,,
187,19,7,0.333293483,0.34039757,0.106465735,-0.113569821,8,0.106465735,0.093525635,0.012191256,0.000724081,2.42655E-05,4.90919E-07,5.9772E-09,4.05001E-11,1.1773E-13,,
188,20,7,0.333293483,0.34039757,0.106465735,-0.113569821,8,0.106465735,0.093525635,0.012191256,0.000724081,2.42655E-05,4.90919E-07,5.9772E-09,4.05001E-11,1.1773E-13,,
189,21,7,0.328367964,0.335367064,0.106465735,-0.113464835,8,0.106465735,0.093525635,0.012191256,0.000724081,2.42655E-05,4.90919E-07,5.9772E-09,4.05001E-11,1.1773E-13,,
190,22,7,0.328367964,0.335367064,0.106465735,-0.113464835,8,0.106465735,0.093525635,0.012191256,0.000724081,2.42655E-05,4.90919E-07,5.9772E-09,4.05001E-11,1.1773E-13,,
191,23,7,0.328367964,0.335367064,0.106465735,-0.113464835,8,0.106465735,0.093525635,0.012191256,0.000724081,2.42655E-05,4.90919E-07,5.9772E-09,4.05001E-11,1.1773E-13,,
192,0,8,0.335367064,0.342515348,0.108735031,-0.115883316,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
193,1,8,0.335367064,0.342515348,0.108735031,-0.115883316,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
194,2,8,0.335367064,0.342515348,0.108735031,-0.115883316,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
195,3,8,0.335367064,0.342515348,0.108735031,-0.115883316,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
196,4,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
197,5,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
198,6,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
199,7,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
200,8,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
201,9,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
202,10,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
203,11,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
204,12,8,0.513297923,0.524238769,0.108735031,-0.119675878,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
205,13,8,0.513297923,0.524238769,0.108735031,-0.119675878,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
206,14,8,0.513297923,0.524238769,0.108735031,-0.119675878,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
207,15,8,0.513297923,0.524238769,0.108735031,-0.119675878,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
208,16,8,0.513297923,0.524238769,0.108735031,-0.119675878,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
209,17,8,0.513297923,0.524238769,0.108735031,-0.119675878,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
210,18,8,0.513297923,0.524238769,0.108735031,-0.119675878,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
211,19,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
212,20,8,0.34039757,0.347653079,0.108735031,-0.11599054,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
213,21,8,0.335367064,0.342515348,0.108735031,-0.115883316,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
214,22,8,0.335367064,0.342515348,0.108735031,-0.115883316,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
215,23,8,0.335367064,0.342515348,0.108735031,-0.115883316,9,0.108735031,0.093924419,0.013817943,0.000953425,3.82619E-05,9.66412E-07,1.5676E-08,1.59234E-10,9.2538E-13,2.35E-15,
216,0,9,0.342515348,0.349815997,0.111052698,-0.118353346,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
217,1,9,0.342515348,0.349815997,0.111052698,-0.118353346,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
218,2,9,0.342515348,0.349815997,0.111052698,-0.118353346,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
219,3,9,0.342515348,0.349815997,0.111052698,-0.118353346,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
220,4,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
221,5,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
222,6,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
223,7,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
224,8,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
225,9,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
226,10,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
227,11,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
228,12,9,0.524238769,0.535412818,0.111052698,-0.122226746,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
229,13,9,0.524238769,0.535412818,0.111052698,-0.122226746,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
230,14,9,0.524238769,0.535412818,0.111052698,-0.122226746,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
231,15,9,0.524238769,0.535412818,0.111052698,-0.122226746,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
232,16,9,0.524238769,0.535412818,0.111052698,-0.122226746,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
233,17,9,0.524238769,0.535412818,0.111052698,-0.122226746,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
234,18,9,0.524238769,0.535412818,0.111052698,-0.122226746,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
235,19,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
236,20,9,0.347653079,0.355063237,0.111052698,-0.118462856,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
237,21,9,0.342515348,0.349815997,0.111052698,-0.118353346,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
238,22,9,0.342515348,0.349815997,0.111052698,-0.118353346,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
239,23,9,0.342515348,0.349815997,0.111052698,-0.118353346,10,0.111052698,0.094363597,0.015420073,0.001210715,5.65651E-05,1.71232E-06,3.46908E-08,4.6957E-10,4.09156E-12,2.082E-14,5E-17
240,0,10,0.349815997,0.357272258,0.113419764,-0.120876025,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
241,1,10,0.349815997,0.357272258,0.113419764,-0.120876025,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
242,2,10,0.349815997,0.357272258,0.113419764,-0.120876025,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
243,3,10,0.349815997,0.357272258,0.113419764,-0.120876025,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
244,4,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
245,5,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
246,6,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
247,7,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
248,8,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
249,9,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
250,10,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
251,11,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
252,12,10,0.535412818,0.546825039,0.113419764,-0.124831986,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
253,13,10,0.535412818,0.546825039,0.113419764,-0.124831986,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
254,14,10,0.535412818,0.546825039,0.113419764,-0.124831986,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
255,15,10,0.535412818,0.546825039,0.113419764,-0.124831986,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
256,16,10,0.535412818,0.546825039,0.113419764,-0.124831986,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
257,17,10,0.535412818,0.546825039,0.113419764,-0.124831986,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
258,18,10,0.535412818,0.546825039,0.113419764,-0.124831986,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
259,19,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
260,20,10,0.355063237,0.362631342,0.113419764,-0.120987869,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
261,21,10,0.349815997,0.357272258,0.113419764,-0.120876025,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
262,22,10,0.349815997,0.357272258,0.113419764,-0.120876025,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
263,23,10,0.349815997,0.357272258,0.113419764,-0.120876025,10,0.113419764,0.094843392,0.016998943,0.001494902,7.96481E-05,2.80938E-06,6.82434E-08,1.15399E-09,1.34011E-11,1.0223E-13,4.6E-16
264,0,11,0.357272258,0.364887448,0.115837285,-0.123452475,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
265,1,11,0.357272258,0.364887448,0.115837285,-0.123452475,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
266,2,11,0.357272258,0.364887448,0.115837285,-0.123452475,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
267,3,11,0.357272258,0.364887448,0.115837285,-0.123452475,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
268,4,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
269,5,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
270,6,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
271,7,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
272,8,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
273,9,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
274,10,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
275,11,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
276,12,11,0.546825039,0.55848051,0.115837285,-0.127492756,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
277,13,11,0.546825039,0.55848051,0.115837285,-0.127492756,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
278,14,11,0.546825039,0.55848051,0.115837285,-0.127492756,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
279,15,11,0.546825039,0.55848051,0.115837285,-0.127492756,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
280,16,11,0.546825039,0.55848051,0.115837285,-0.127492756,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
281,17,11,0.546825039,0.55848051,0.115837285,-0.127492756,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
282,18,11,0.546825039,0.55848051,0.115837285,-0.127492756,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
283,19,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
284,20,11,0.362631342,0.370360759,0.115837285,-0.123566702,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
285,21,11,0.357272258,0.364887448,0.115837285,-0.123452475,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
286,22,11,0.357272258,0.364887448,0.115837285,-0.123452475,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
287,23,11,0.357272258,0.364887448,0.115837285,-0.123452475,10,0.115837285,0.095364045,0.018555832,0.001804983,0.000107953,4.34615E-06,1.23066E-07,2.49578E-09,3.6213E-11,3.6821E-13,2.5E-15
288,0,12,0.364887448,0.372664954,0.118306334,-0.12608384,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
289,1,12,0.364887448,0.372664954,0.118306334,-0.12608384,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
290,2,12,0.364887448,0.372664954,0.118306334,-0.12608384,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
291,3,12,0.364887448,0.372664954,0.118306334,-0.12608384,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
292,4,12,0.370360759,0.378254928,0.118306334,-0.126200503,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
293,5,12,0.370360759,0.378254928,0.118306334,-0.126200503,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
294,6,12,0.370360759,0.378254928,0.118306334,-0.126200503,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
295,7,12,0.370360759,0.378254928,0.118306334,-0.126200503,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
296,8,12,0.370360759,0.378254928,0.118306334,-0.126200503,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
297,9,12,0.370360759,0.378254928,0.118306334,-0.126200503,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
298,10,12,0.370360759,0.378254928,0.118306334,-0.126200503,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
299,11,12,0.370360759,0.378254928,0.118306334,-0.126200503,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
300,12,12,0.55848051,0.570384415,0.118306334,-0.130210239,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
301,13,12,0.55848051,0.570384415,0.118306334,-0.130210239,10,0.118306334,0.095925813,0.020091996,0.00214,0.000141894,6.41829E-06,2.07528E-07,4.90719E-09,8.54044E-11,1.0851E-12,9.81E-15
