cycle,int(cycle / 24),length(leaf_proportion),sum(leaf_proportion),leaf_proportion,,,,,,,,,
4314,179,10,4.004711608,2.067473981,1.00406845,0.489637561,0.238650178,0.114554234,0.053004565,0.023158912,0.009414289,0.003531206,0.001218233
4315,179,10,4.004711608,2.067473981,1.00406845,0.489637561,0.238650178,0.114554234,0.053004565,0.023158912,0.009414289,0.003531206,0.001218233
4316,179,10,4.004711608,2.067473981,1.00406845,0.489637561,0.238650178,0.114554234,0.053004565,0.023158912,0.009414289,0.003531206,0.001218233
4317,179,10,4.004711608,2.067473981,1.00406845,0.489637561,0.238650178,0.114554234,0.053004565,0.023158912,0.009414289,0.003531206,0.001218233
4318,179,10,4.004711608,2.067473981,1.00406845,0.489637561,0.238650178,0.114554234,0.053004565,0.023158912,0.009414289,0.003531206,0.001218233
4319,179,10,4.004711608,2.067473981,1.00406845,0.489637561,0.238650178,0.114554234,0.053004565,0.023158912,0.009414289,0.003531206,0.001218233
4320,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4321,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4322,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4323,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4324,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4325,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4326,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4327,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4328,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4329,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4330,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4331,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4332,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4333,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4334,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4335,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4336,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4337,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4338,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4339,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4340,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4341,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4342,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4343,180,10,4.090046935,2.111484193,1.02533656,0.499926179,0.243669925,0.117036153,0.054235559,0.023755825,0.009689181,0.003648867,0.001264493
4344,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4345,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4346,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4347,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4348,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4349,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4350,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4351,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4352,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4353,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4354,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4355,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4356,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4357,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4358,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4359,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4360,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4361,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4362,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4363,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4364,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4365,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4366,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4367,181,10,4.177200245,2.156433109,1.047059513,0.510434386,0.24879505,0.119568829,0.055491571,0.024365419,0.009970514,0.003769673,0.00131218
4368,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4369,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4370,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4371,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4372,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4373,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4374,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4375,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4376,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4377,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4378,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4379,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4380,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4381,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4382,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4383,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4384,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4385,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4386,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4387,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4388,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4389,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4390,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4391,182,10,4.266210258,2.202340703,1.069246985,0.521166889,0.254027837,0.122153353,0.056773116,0.024987942,0.010258412,0.00389369,0.00136133
4392,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4393,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4394,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4395,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4396,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4397,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4398,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4399,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4400,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4401,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4402,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4403,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4404,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4405,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4406,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4407,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4408,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4409,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4410,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4411,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4412,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4413,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4414,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4415,183,10,4.35711652,2.249227379,1.091908859,0.532128491,0.259370618,0.124790843,0.058080721,0.025623646,0.010553003,0.004020985,0.001411977
4416,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4417,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4418,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4419,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4420,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4421,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4422,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4423,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4424,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4425,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4426,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4427,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4428,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4429,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4430,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4431,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4432,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4433,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4434,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4435,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4436,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
4437,184,10,4.449959421,2.297113971,1.11505523,0.543324098,0.264825776,0.127482438,0.059414923,0.026272787,0.010854416,0.004151625,0.001464157
